sr_number,sr_type,sr_short_code,owner_department,status,origin,created_date,last_modified_date,closed_date,street_address,city,state,zip_code,street_number,street_direction,street_name,street_type,duplicate,legacy_record,legacy_sr_number,parent_sr_number,community_area,ward,electrical_district,electricity_grid,police_sector,police_district,police_beat,precinct,sanitation_division_days,x_coordinate,y_coordinate,latitude.x,longitude.x,location,bldg_id,latitude.y,longitude.y,complaint_violation,bldg_sq_fo,shape_area,stories,year_built,bldg_condi,graffiti_address,one_light_address,pot_holes_address,all_lights_address,tree_trims_address,tree_debris_address,alley_lights_address,garbage_carts_address,sanitation_code_address,rodent_baiting_address,abandoned_vehicles_address,abandoned_buildings_address,graffiti_community,one_light_community,pot_holes_community,all_lights_community,tree_trims_community,tree_debris_community,alley_lights_community,garbage_carts_community,sanitation_code_community,rodent_baiting_community,abandoned_vehicles_community,abandoned_buildings_community,hardship_index,complaint_violations,permit_violations,periodic_violations,registration_violations,logistic_probs,logistic_preds,lda_probs,lda_preds,gbm_probs,gbm_preds,log_rank,lda_rank,gbm_rank
sr19-00034553,building violation,bba,,open,phone call,2019-01-08,01/08/2019 05:00:23 pm,,2228 n lincoln ave,NA,NA,60614,2228,n,lincoln,ave,FALSE,FALSE,NA,,7,43,5,o017,1,18,1812,29,wednesday,1171589.104,1915078.618,41.922447,-87.64495502,"(41.922446994947435, -87.64495501670989)",851024,41.92248858,-87.64483815,0,0.493931052,-0.070462562,0.48462478,-38.18050097,sound,2.995732274,0.693147181,1.098612289,0,1.791759469,0,1.386294361,1.098612289,0,0,0,0,1.88307888,0.551017812,1.08307888,0.325826972,0.541094148,0.09173028,0.179643766,0.526844784,0.525699746,1.248727735,0.222391858,0.010941476,-46.89042715,0,0,1.098612289,0,0.021301643,0,0.011872264,0,0.018803733,0,0.624491873,0.668689827,0.589715947
sr19-00034715,building violation,bba,,open,phone call,2019-01-08,01/08/2019 05:19:17 pm,,6144 n damen ave,NA,NA,60659,6144,n,damen,ave,TRUE,FALSE,NA,sr19-00033960,2,40,2,k007,1,24,2413,18,wednesday,1161761.949,1940781.037,41.99318653,-87.6803433,"(41.9931865272417, -87.6803432996079)",35562,41.99317866,-87.68033752,1,0.163952835,1.820444835,-1.51537522,12.81949903,unknown,0.693147181,0,2.48490665,0,1.098612289,0,1.386294361,0,0,2.079441542,0,0,1.668608886,0.533243159,1.224326293,0.258974092,0.698470503,0.324315888,0.222973676,0.652169389,0.261055041,1.323379461,0.503381542,0.011861409,-2.890427149,1.609437912,0,1.945910149,0,0.084666286,1,0.325122765,1,0.083375392,1,0.940597185,0.964594693,0.934432155
sr19-00034938,building violation,bba,,open,phone call,2019-01-08,01/08/2019 05:43:08 pm,,120 n sangamon st,NA,NA,60607,120,n,sangamon,st,FALSE,FALSE,NA,,28,27,7,n022,2,12,1224,16,friday,1170066.7,1900953.85,41.88372118,-87.65096159,"(41.88372118036783, -87.65096158552798)",879816,41.88371333,-87.65095583,0,0.475581914,2.936296988,-1.51537522,-17.18050097,unknown,0,1.386294361,0,0.693147181,0.693147181,0,0,0,0,0.693147181,0,0,3.245526265,1.289397729,2.003078699,0.86357514,0.6142005,0.133730999,0.266115066,0.55339619,0.380219357,0.833750241,0.388493362,0.043679046,-33.89042715,0,0.693147181,3.295836866,0,0.079286772,1,0.260238174,1,0.04097168,1,0.935389728,0.955253674,0.849463572
sr19-00035009,building violation,bba,,open,phone call,2019-01-08,01/08/2019 05:48:19 pm,,10729 s yates ave,NA,NA,60617,10729,s,yates,ave,FALSE,FALSE,NA,,51,7,15,v048,3,4,434,45,thursday,1194393.73,1834211.611,41.70001093,-87.56382604,"(41.70001092923951, -87.56382603909658)",747778,41.7000031,-87.56382033,0,-0.398036684,0.971130996,-1.51537522,18.81949903,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0.477153085,0.993682881,0.738471257,0.623078543,0.489997894,0.634449358,0.222994315,0.602863761,0.187618446,0.13371236,0.145504317,0.085702253,16.10957285,0,0,0,0,0.020107316,0,0.01081359,0,0.021160885,0,0.59605546,0.636273563,0.638646726
sr19-00035060,building violation,bba,,open,phone call,2019-01-08,01/08/2019 05:53:33 pm,,4312 w parker ave,NA,NA,60639,4312,w,parker,ave,FALSE,FALSE,NA,,20,31,3,f016,2,25,2524,40,friday,1147075.305,1918007.846,41.93098974,-87.73495164,"(41.93098973695041, -87.73495164365275)",245862,41.93098188,-87.73494586,0,0.491655739,-0.404742328,0.48462478,-1.180500972,sound,0,0,0,0.693147181,0,0,0,0,0.693147181,0,0,0,2.615384615,0.561408083,0.691264668,0.293350717,0.4863103,0.112646675,0.312907432,0.549674055,0.288657106,0.450325945,0.396349413,0.028943937,22.10957285,0,0,0,0,0.02179457,0,0.012802858,0,0.02521026,1,0.63515397,0.691952017,0.719458898
sr19-00035195,no building permit and construction violation,bbd,,open,phone call,2019-01-08,01/08/2019 06:07:43 pm,,3420 w carroll ave,NA,NA,60624,3420,w,carroll,ave,FALSE,FALSE,NA,,27,28,7,h022,2,11,1123,22,thursday,1153402.959,1902262.273,41.88765892,-87.71211769,"(41.88765891922097, -87.71211769172515)",352246,41.88765107,-87.71211192,0,-0.13325816,-0.106715605,0.48462478,-36.18050097,sound,0,0.693147181,0,0,0,0,0,0,0,0,0,0,0.603901862,1.196275495,0.902749039,0.769435412,0.477978126,0.416494236,0.31687851,1.219923145,0.515814366,0.906591782,0.409991132,0.240023648,34.10957285,0,0,0,0,0.033577333,1,0.015706424,1,0.023452076,1,0.798483668,0.746261619,0.691565664
sr19-00035231,building violation,bba,,open,phone call,2019-01-08,01/08/2019 06:12:38 pm,,1220 n state pkwy,NA,NA,60610,1220,n,state,pkwy,FALSE,FALSE,NA,,8,2,5,p019,2,18,1824,38,wednesday,1175956.176,1908584.544,41.90452966,-87.62910513,"(41.90452965986487, -87.6291051309087)",319348,41.90453204,-87.62884615,0,0.873948844,1.102930841,15.48462478,1.819499028,sound,0,0,0,0,0,0,0,0,0,1.386294361,0,0,3.571380697,1.386729223,3.095844504,0.782171582,0.432975871,0.059316354,0.161193029,0.293230563,0.422922252,1.201407507,0.292225201,0.014075067,-47.89042715,0.693147181,0,3.526360525,0,0.08193829,1,0.681837114,1,0.131557783,1,0.938050579,0.989246508,0.972413148
sr19-00035257,building violation,bba,,completed,phone call,2019-01-08,01/16/2019 03:20:43 pm,01/16/2019 03:20:43 pm,4825 s drexel blvd,NA,NA,60615,4825,s,drexel,blvd,TRUE,FALSE,NA,sr18-00240164,39,4,9,s033,2,2,222,26,tuesday,1183214.345,1873096.708,41.8069825,-87.60355217,"(41.80698249973405, -87.60355217326055)",448387,41.80697839,-87.60369608,1,0.496579059,1.262480704,12.48462478,40.81949903,sound,0,0,1.609437912,0,2.197224577,0.693147181,0,0.693147181,1.386294361,1.386294361,0,0,0.314201619,1.083149375,0.853568801,0.80647535,0.579102281,0.248712288,0.468727005,0.727740986,0.228108904,0.437086093,0.570272259,0.089036056,-22.89042715,2.63905733,0,2.944438979,0,0.347536496,1,0.984171118,1,0.241435493,1,0.997245677,0.99904658,0.995328452
sr19-00035316,building violation,bba,,completed,phone call,2019-01-08,01/18/2019 01:39:27 pm,01/18/2019 01:39:25 pm,6916 s clyde ave,NA,NA,60649,6916,s,clyde,ave,FALSE,FALSE,NA,,43,5,12,v038,3,3,331,31,monday,1191276.774,1859422.795,41.76926867,-87.57442489,"(41.76926867104451, -87.57442488820756)",872172,41.76932469,-87.57408634,1,0.247797983,1.969810206,-1.51537522,-10.18050097,unknown,0,3.36729583,0,1.609437912,0,0,0,0,1.386294361,0,0,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,3.044522438,0,2.397895273,0,0.516499804,1,0.9806581,1,0.308654978,1,0.999366464,0.99890741,0.998213637
sr19-00035384,no building permit and construction violation,bbd,,completed,phone call,2019-01-08,01/15/2019 02:20:37 pm,01/15/2019 02:20:34 pm,10902 s wabash ave,NA,NA,60628,10902,s,wabash,ave,FALSE,FALSE,NA,,49,9,14,q048,1,5,513,34,wednesday,1178440.896,1832636.431,41.69606471,-87.62228591,"(41.69606470556094, -87.62228591113133)",759992,41.69605688,-87.62228018,0,0.192006623,0.202443896,0.48462478,-31.18050097,needs minor repair,0,2.302585093,0.693147181,0,0,1.098612289,0,0.693147181,0.693147181,0,0,1.098612289,0.100350145,0.948074201,0.588765552,0.580198167,0.588542055,0.475303583,0.374878939,0.641808836,0.218058556,0.211949639,0.174774641,0.178872085,3.109572851,0,0,0,0,0.043527742,1,0.028016046,1,0.042886294,1,0.862281768,0.839239757,0.857240484
sr19-00035556,building violation,bba,,completed,phone call,2019-01-08,01/18/2019 05:42:22 pm,01/18/2019 05:42:20 pm,7853 s ridgeland ave,NA,NA,60649,7853,s,ridgeland,ave,FALSE,FALSE,NA,,43,8,12,u040,1,4,414,13,friday,1189248.594,1853038.24,41.75179776,-87.58206351,"(41.75179776368842, -87.58206351205784)",610593,41.75179216,-87.58194731,1,0.247797983,1.324871666,-1.51537522,-10.18050097,unknown,0.693147181,0.693147181,1.098612289,1.098612289,1.791759469,0,0.693147181,0,0.693147181,0,0,0,0.229452055,1.484961286,1.128499107,0.702352591,0.709350804,0.402173913,0.535586659,0.745235259,0.432846933,0.254318046,0.355122096,0.171083979,6.109572851,2.564949357,0,3.526360525,0,0.398157135,1,0.965896824,1,0.324393071,1,0.998263489,0.998402659,0.998537675
sr19-00035653,building violation,bba,,open,phone call,2019-01-08,01/08/2019 07:00:06 pm,,1743 n austin ave,NA,NA,60639,1743,n,austin,ave,FALSE,FALSE,NA,,25,29,6,b018,3,25,2531,17,monday,1136220.465,1911151.277,41.91237548,-87.77500565,"(41.91237547484038, -87.77500564690145)",301069,41.91236762,-87.77499985,0,0.318855904,-0.182554247,0.48462478,-5.180500972,sound,0,0,0,0,0,0,0,0,0,0,0,0,0.291315906,0.830305716,0.749556934,0.490031015,0.603289765,0.423072663,0.392334958,0.970591493,0.283285335,0.446665928,0.294915817,0.117634027,24.10957285,0,0,0,0,0.021437084,0,0.009694297,0,0.021796254,0,0.627435218,0.592563743,0.656437659
sr19-00035884,building violation,bba,,open,internet,2019-01-08,01/08/2019 07:26:17 pm,,2826 w fletcher st,NA,NA,60618,2826,w,fletcher,st,FALSE,FALSE,NA,,21,33,4,i015,1,14,1411,13,tuesday,1156858.392,1920870.038,41.93865081,-87.69892276,"(41.93865080947612, -87.69892275575967)",214811,41.938584,-87.69891099,1,-0.229987787,-0.561115464,0.48462478,-38.18050097,sound,0.693147181,0,0,0,0,0,0,0.693147181,0,0,0,0.693147181,4.925636943,0.587579618,0.901751592,0.276910828,0.423726115,0.112101911,0.24888535,0.671974522,0.270541401,0.933917197,0.453343949,0.042197452,-6.890427149,2.197224577,0,0,0,0.044514187,1,0.087684155,1,0.046544016,1,0.866741445,0.906197227,0.86828478
sr19-00035953,building violation,bba,,completed,phone call,2019-01-08,01/16/2019 04:49:45 pm,01/16/2019 04:49:42 pm,7914 s carpenter st,NA,NA,60620,7914,s,carpenter,st,FALSE,FALSE,NA,,71,17,11,n041,1,6,612,10,tuesday,1170569.48,1852242.8,41.75004216,-87.65053666,"(41.750042156702726, -87.65053666366194)",617649,41.75006146,-87.65023621,1,-0.255305595,1.256198708,-1.51537522,-3.180500972,unknown,0,0,0,0,0,0,0.693147181,2.63905733,1.386294361,0,0,0,0.110977288,1.093943565,0.77279766,0.532518926,0.596180317,0.344459738,0.410099794,0.84901927,0.345320028,0.400550585,0.233052306,0.155282175,25.10957285,0,0.693147181,0,0,0.051301653,1,0.044139866,1,0.060590551,1,0.889569507,0.872231396,0.901337695
sr19-00035999,building violation,bba,,open,alderman's office,2019-01-08,01/08/2019 07:40:27 pm,,1644 n keeler ave,NA,NA,60639,1644,n,keeler,ave,FALSE,FALSE,NA,,23,26,6,f018,3,25,2534,13,monday,1148047.873,1910808.492,41.91121534,-87.73156327,"(41.91121534270811, -87.73156326868322)",304467,41.91115335,-87.73139916,0,-0.699991416,0.032303918,-0.51537522,-39.18050097,sound,0.693147181,0,0,0,0,0,0.693147181,0,0,0,0.693147181,0,1.270446993,0.777360918,0.717654625,0.459641977,0.58880909,0.178368528,0.414299496,1.062814878,0.365526852,0.658698682,0.381820131,0.160252975,36.10957285,2.833213344,0,0,0,0.122436774,1,0.292501246,1,0.079059022,1,0.966219037,0.960274186,0.92917173
sr19-00036061,building violation,bba,,open,alderman's office,2019-01-08,01/08/2019 07:47:15 pm,,7326 n honore st,NA,NA,60626,7326,n,honore,st,FALSE,FALSE,NA,,1,49,2,l004,2,24,2424,33,monday,1162674.628,1948589.68,42.01459451,-87.67676586,"(42.01459450559376, -87.67676586131188)",4686,42.01458663,-87.67676008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sr19-00036176,building violation,bba,,completed,internet,2019-01-08,01/09/2019 01:23:50 pm,01/09/2019 01:23:48 pm,4555 n ravenswood ave,NA,NA,60640,4555,n,ravenswood,ave,FALSE,FALSE,NA,,3,47,2,l011,1,19,1912,36,thursday,1163646.547,1930497.537,41.96492859,-87.67370234,"(41.96492858538236, -87.67370234277821)",115491,41.96492072,-87.67369657,0,1.864957941,1.529067477,0.48462478,-3.180500972,sound,0.693147181,0,1.945910149,0,0,0,0,0,0,0,0,0,3.572923479,0.750163506,1.362328319,0.417920209,0.90941792,0.201438849,0.278940484,0.278286462,0.534663179,1.216154349,0.564094179,0.021255723,-28.89042715,0,0,0,0,0.026132817,0,0.00989075,0,0.023049196,1,0.712493119,0.601090513,0.684513683
sr19-00036230,building violation,bba,,open,internet,2019-01-08,01/08/2019 08:05:41 pm,,6223 n mozart st,NA,NA,60659,6223,n,mozart,st,FALSE,FALSE,NA,,2,50,2,i007,1,24,2413,26,tuesday,1156218.196,1941281.297,41.99467345,-87.70072175,"(41.9946734517985, -87.70072175274643)",32265,41.99466558,-87.70071597,0,0.51677421,-0.028518572,0.48462478,25.81949903,sound,0,0,0,0,0,0,0,0.693147181,0,0,0,0,1.668608886,0.533243159,1.224326293,0.258974092,0.698470503,0.324315888,0.222973676,0.652169389,0.261055041,1.323379461,0.503381542,0.011861409,-2.890427149,0,0,0,0,0.011697069,0,0.005198894,0,0.01243758,0,0.227543231,0.167562964,0.251648751
sr19-00036242,building violation,bba,,open,phone call,2019-01-08,01/08/2019 08:07:05 pm,,721 w barry ave,NA,NA,60657,721,w,barry,ave,FALSE,FALSE,NA,,6,44,4,o015,3,19,1934,6,wednesday,1170807.588,1920503.24,41.93734958,-87.64766713,"(41.9373495839211, -87.64766713252608)",217445,41.93774579,-87.64776257,1,0.436237736,1.906176876,1.48462478,-8.180500972,sound,0.693147181,0,0,0,1.098612289,0,0,0,1.098612289,0,0,0,2.548883428,0.524308153,0.993268512,0.228870606,0.636179079,0.098728497,0.189870713,0.503899989,0.308259429,1.360188054,0.256544503,0.009936959,-43.89042715,2.890371758,0,0,0,0.125660772,1,0.480800521,1,0.189696872,1,0.967845459,0.979045542,0.989786571
sr19-00036267,no building permit and construction violation,bbd,,open,phone call,2019-01-08,01/08/2019 08:09:13 pm,,1028 w cullerton st,NA,NA,60608,1028,w,cullerton,st,FALSE,FALSE,NA,,31,25,7,n026,3,12,1235,23,friday,1169676.58,1890588.989,41.85528771,-87.65269592,"(41.855287706302, -87.65269591767243)",381524,41.85536274,-87.65268371,0,0.364719321,-0.134042035,0.48462478,-50.18050097,needs minor repair,0.693147181,0.693147181,0,0,0,0,0,0,0,0,0,0,7.549120795,1.023126911,1.03440367,0.662844037,0.43883792,0.07396789,0.368119266,0.492928135,0.25133792,0.340405199,0.377102446,0.049311927,27.10957285,0,0,0,0,0.028753015,1,0.012055997,0,0.021315269,0,0.748220387,0.67364387,0.643187412
sr19-00036290,building violation,bba,,completed,phone call,2019-01-08,01/22/2019 01:36:09 pm,01/22/2019 01:36:05 pm,637 e 40th st,NA,NA,60653,637,e,40th,st,FALSE,FALSE,NA,,38,4,9,r031,1,2,214,32,tuesday,1181257.265,1878348.861,41.8214402,-87.61056803,"(41.821440200437365, -87.61056803348552)",873020,41.82134966,-87.61055568,0,0.587862872,-0.631897861,-1.51537522,-32.18050097,unknown,0,0,0,0,1.098612289,0,0,0,0,0,1.098612289,0,0.351791531,0.780311256,0.985884908,0.514296055,0.851610568,0.399927615,0.326094824,0.653275425,0.382193268,0.574375679,0.463264567,0.143684401,8.109572851,0,0,0,0,0.028795195,1,0.011921415,0,0.020617069,0,0.748779145,0.670012982,0.626925274
sr19-00036354,building violation,bba,,open,phone call,2019-01-08,01/22/2019 03:08:43 pm,,4751 w monroe st,NA,NA,60644,4751,w,monroe,st,FALSE,FALSE,NA,,25,28,6,e023,1,11,1113,40,wednesday,1144528.634,1899034.757,41.8789739,-87.74478861,"(41.878973900227145, -87.74478861408235)",359929,41.87914467,-87.74480327,0,0.538382815,0.043121816,0.48462478,-18.18050097,needs minor repair,1.386294361,0,0.693147181,0,0,1.791759469,0.693147181,0.693147181,2.197224577,0,1.386294361,0,0.291315906,0.830305716,0.749556934,0.490031015,0.603289765,0.423072663,0.392334958,0.970591493,0.283285335,0.446665928,0.294915817,0.117634027,24.10957285,1.098612289,0,0,0,0.160231832,1,0.335522682,1,0.196373876,1,0.979631303,0.965874228,0.990814769
sr19-00036508,building violation,bba,,completed,phone call,2019-01-08,01/23/2019 02:28:01 pm,01/23/2019 02:27:56 pm,8503 w catherine ave,NA,NA,60656,8503,w,catherine,ave,FALSE,FALSE,NA,,76,41,1,u109,1,16,1614,29,monday,1118662.044,1934624.484,41.97708461,-87.83901483,"(41.97708460518311, -87.83901482748246)",76256,41.9773407,-87.83926767,0,-0.028323267,2.711015585,-1.51537522,39.81949903,unknown,0,0,0.693147181,0,0.693147181,0,0,0,0,0,0.693147181,0,0.483196415,0.659447349,1.245705751,0.281553398,0.277072442,0.133681852,0.023151606,0.361463779,0.114264376,0.058252427,0.262882748,0.005974608,-24.89042715,0,0,3.091042453,0,0.038242247,1,0.174658385,1,0.025997406,1,0.834063457,0.937462741,0.730165654
sr19-00036618,building violation,bba,,open,phone call,2019-01-08,01/08/2019 08:48:07 pm,,43 n long ave,NA,NA,60644,43,n,long,ave,FALSE,FALSE,NA,,25,29,6,c022,2,15,1522,8,tuesday,1140417.968,1899992.102,41.88167734,-87.75985895,"(41.88167733749365, -87.75985894667369)",357630,41.88166949,-87.75985316,0,0.001867705,-0.018733087,0.48462478,-25.18050097,needs minor repair,0.693147181,0,0.693147181,0,0.693147181,1.386294361,0,0.693147181,0,0,0,0,0.291315906,0.830305716,0.749556934,0.490031015,0.603289765,0.423072663,0.392334958,0.970591493,0.283285335,0.446665928,0.294915817,0.117634027,24.10957285,0,0,0,0,0.033694826,1,0.014706126,0,0.026287707,1,0.799563795,0.729978709,0.733801734
sr19-00036672,building violation,bba,,open,internet,2019-01-08,01/08/2019 08:53:52 pm,,1638 w winona st,NA,NA,60640,1638,w,winona,st,FALSE,FALSE,NA,,3,40,2,l010,3,20,2032,25,thursday,1164298.943,1934336.659,41.97544948,-87.67119456,"(41.97544948263444, -87.67119455848781)",78626,41.97544161,-87.67118879,0,0.58510044,0.287021639,1.48462478,-28.18050097,sound,0,0,0.693147181,0,1.098612289,0.693147181,0.693147181,1.098612289,0,2.079441542,0,0,3.572923479,0.750163506,1.362328319,0.417920209,0.90941792,0.201438849,0.278940484,0.278286462,0.534663179,1.216154349,0.564094179,0.021255723,-28.89042715,0,0,0,0,0.020422522,0,0.007395878,0,0.017555885,0,0.603736823,0.458954147,0.55380485
sr19-00036703,building violation,bba,,open,internet,2019-01-08,01/08/2019 08:57:07 pm,,432 w huron st,NA,NA,60654,432,w,huron,st,FALSE,FALSE,NA,,8,42,5,o021,3,18,1831,15,tuesday,1173047.581,1904998.07,41.8947532,-87.6398956,"(41.89475320359904, -87.6398956044324)",836117,41.89474535,-87.63988985,0,0.873948844,0.248346996,-1.51537522,1.819499028,unknown,0.693147181,0,0,0,0,0,0,0.693147181,0,0,0,0,3.571380697,1.386729223,3.095844504,0.782171582,0.432975871,0.059316354,0.161193029,0.293230563,0.422922252,1.201407507,0.292225201,0.014075067,-47.89042715,0,0,0,0,0.014595837,0,0.008017267,0,0.014394178,0,0.393371761,0.505430752,0.394952485
sr19-00036704,no building permit and construction violation,bbd,,completed,phone call,2019-01-08,01/11/2019 01:51:54 pm,01/11/2019 01:51:54 pm,2625 n wilton ave,NA,NA,60614,2625,n,wilton,ave,TRUE,FALSE,NA,sr18-00030823,7,43,4,n016,3,19,1935,6,wednesday,1169579.872,1917753.141,41.92983004,-87.65225945,"(41.92983004050277, -87.65225945265236)",247885,41.92982218,-87.65225369,0,0.389411934,-0.072786071,0.48462478,-43.18050097,sound,0,0,0,0,0.693147181,0,0,0.693147181,1.098612289,1.098612289,0,0,1.88307888,0.551017812,1.08307888,0.325826972,0.541094148,0.09173028,0.179643766,0.526844784,0.525699746,1.248727735,0.222391858,0.010941476,-46.89042715,0,0,0,0,0.02469868,0,0.01360527,0,0.025269307,1,0.689343096,0.708953627,0.720201485
sr19-00036792,building violation,bba,,completed,phone call,2019-01-08,01/16/2019 05:02:59 pm,01/16/2019 05:02:57 pm,8039 s ingleside ave,NA,NA,60619,8039,s,ingleside,ave,FALSE,FALSE,NA,,44,8,12,s041,3,6,631,18,friday,1184042.022,1851737.861,41.74835256,-87.60118351,"(41.748352559386994, -87.60118350683138)",622599,41.74832894,-87.60131636,1,0.411866099,-0.121373389,0.48462478,-4.180500972,sound,0,0,0,0,0.693147181,0,0,0.693147181,0.693147181,0,0,0,0.076233784,1.139226963,0.720877357,0.515848602,0.567339842,0.3620436,0.342650796,0.685569079,0.305202621,0.18871205,0.314029691,0.128794971,11.10957285,0,0,0,0,0.028226854,1,0.020701666,1,0.034757601,1,0.741658618,0.799862907,0.821817521
sr19-00037112,building violation,bba,,open,phone call,2019-01-08,01/08/2019 09:38:57 pm,,52 n waller ave,NA,NA,60644,52,n,waller,ave,FALSE,FALSE,NA,,25,29,6,b022,1,15,1513,21,tuesday,1137965.415,1899990.071,41.88171638,-87.76886484,"(41.88171638410914, -87.76886483773416)",357593,41.88174126,-87.76832624,0,0.082767923,2.325764719,1.48462478,-2.180500972,needs minor repair,0,0,0.693147181,0,0,0,0,0.693147181,0,0,0,0,0.291315906,0.830305716,0.749556934,0.490031015,0.603289765,0.423072663,0.392334958,0.970591493,0.283285335,0.446665928,0.294915817,0.117634027,24.10957285,1.791759469,0,1.098612289,0,0.149832,1,0.419471548,1,0.17060786,1,0.976841668,0.974122657,0.985985356
sr19-00037133,no building permit and construction violation,bbd,,open,phone call,2019-01-08,01/08/2019 09:41:25 pm,,6974 w melrose st,NA,NA,60634,6974,w,melrose,st,FALSE,FALSE,NA,,17,29,3,y114,3,16,1632,7,tuesday,1129064.466,1920890.103,41.93922486,-87.8010733,"(41.93922485523568, -87.8010733021215)",214427,41.939217,-87.8010675,0,-0.248119935,-0.030504499,-0.51537522,22.81949903,sound,0,0.693147181,1.609437912,0,1.791759469,1.386294361,0,0,0,0,0.693147181,0,0.418301745,0.509977457,0.672288553,0.210069299,0.605994823,0.167821658,0.217249729,0.517909326,0.096184353,0.272188361,0.374050263,0.014360858,-20.89042715,0,0,0,0,0.010540913,0,0.005585891,0,0.009106748,0,0.158172093,0.22744145,0.045312354
sr19-00037136,building violation,bba,,completed,mobile device,2019-01-08,01/16/2019 04:31:46 pm,01/16/2019 04:31:43 pm,3353 s giles ave,NA,NA,60616,3353,s,giles,ave,FALSE,FALSE,NA,,35,4,9,q029,1,2,211,36,tuesday,1178889.767,1882596.29,41.8331498,-87.61912361,"(41.833149796625136, -87.61912361146311)",822623,41.83323457,-87.61923151,1,0.338516949,-0.364159618,-1.51537522,-30.18050097,unknown,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0.531947652,1.37182448,1.421862972,0.802155504,0.98691301,0.218629715,0.170900693,0.442648191,0.377213241,0.401077752,0.44495766,0.109314858,-1.890427149,0,0,0,0,0.022761714,0,0.010279067,0,0.020517138,0,0.654378148,0.616941372,0.624762943
